map	estimate	variance	sdm_z
vantEnt2009_children_I00023	0.349473	0.059556	NA
vantEnt2009_children_I00024	0.538381	0.065051	NA
vantEnt2009_children_I00025	0.352800	0.059633	NA
vantEnt2009_children_I00026	0.534473	0.064913	NA
vantEnt2009_children_I00027	0.525065	0.064587	NA
vantEnt2009_children_I00028	0.345803	0.059473	NA
vantEnt2009_children_I00029	0.340903	0.059363	NA
vantEnt2009_children_I00030	0.343744	0.059426	NA
vantEnt2009_children_I00031	0.533361	0.064874	NA
vantEnt2009_children_I00032	0.537692	0.065026	NA
vantEnt2009_children_I00033	0.539852	0.065103	NA
vantEnt2009_children_I00034	0.344638	0.059446	NA
vantEnt2009_children_I00035	0.529704	0.064747	NA
vantEnt2009_children_I00036	0.353743	0.059655	NA
vantEnt2009_children_I00037	0.539197	0.065080	NA
vantEnt2009_children_I00038	0.342705	0.059403	NA
vantEnt2009_children_I00039	0.348839	0.059542	NA
vantEnt2009_children_I00040	0.531599	0.064813	NA
vantEnt2009_children_I00041	0.534056	0.064899	NA
vantEnt2009_children_I00042	0.348063	0.059524	NA
vantEnt2009_children_I00043	0.345282	0.059461	NA
vantEnt2009_children_I00044	0.349056	0.059547	NA
vantEnt2009_children_I00045	0.346983	0.059500	NA
vantEnt2009_children_I00046	0.349616	0.059560	NA
vantEnt2009_children_I00047	0.354059	0.059662	NA
vantEnt2009_children_I00048	0.341224	0.059370	NA
vantEnt2009_children_I00049	0.340798	0.059360	NA
Cao2006_children_I00000	-0.097513	0.071851	NA
Cao2006_children_I00001	0.415695	0.079097	NA
