map	estimate	variance	sdm_z
Tamm2002_children_I00028	-0.166766	0.072663	NA
Tamm2002_children_I00029	0.257972	0.074382	NA
Tamm2002_children_I00030	0.242387	0.074036	NA
Tamm2002_children_I00031	-0.182665	0.072909	NA
Tamm2002_children_I00032	0.255369	0.074323	NA
Tamm2002_children_I00033	-0.177009	0.072819	NA
Tamm2002_children_I00034	-0.168249	0.072685	NA
Tamm2002_children_I00035	0.238059	0.073944	NA
Tamm2002_children_I00036	-0.159191	0.072553	NA
Tamm2002_children_I00037	0.279567	0.074897	NA
Tamm2002_children_I00038	0.257071	0.074361	NA
Tamm2002_children_I00039	0.225375	0.073683	NA
Tamm2002_children_I00040	0.214836	0.073477	NA
Tamm2002_children_I00041	-0.155228	0.072498	NA
Tamm2002_children_I00042	0.279463	0.074894	NA
Tamm2002_children_I00043	0.213701	0.073455	NA
Tamm2002_children_I00044	0.266642	0.074584	NA
Tamm2002_children_I00045	-0.141082	0.072312	NA
Tamm2002_children_I00046	0.263076	0.074500	NA
Tamm2002_children_I00047	0.215532	0.073490	NA
Tamm2002_children_I00048	0.286392	0.075068	NA
Tamm2002_children_I00049	-0.143845	0.072347	NA
vantEnt2009_children_I00000	-0.044404	0.055620	NA
vantEnt2009_children_I00001	-0.044696	0.055621	NA
vantEnt2009_children_I00002	-0.036261	0.055599	NA
vantEnt2009_children_I00003	-0.025157	0.055576	NA
vantEnt2009_children_I00004	0.315724	0.058821	NA
vantEnt2009_children_I00005	0.326842	0.059055	NA
vantEnt2009_children_I00006	0.280022	0.058124	NA
vantEnt2009_children_I00007	-0.037843	0.055602	NA
vantEnt2009_children_I00008	-0.046505	0.055626	NA
vantEnt2009_children_I00009	-0.025158	0.055576	NA
vantEnt2009_children_I00010	0.294611	0.058399	NA
vantEnt2009_children_I00011	0.319055	0.058890	NA
vantEnt2009_children_I00012	-0.048060	0.055631	NA
vantEnt2009_children_I00013	-0.046347	0.055626	NA
vantEnt2009_children_I00014	0.329353	0.059109	NA
vantEnt2009_children_I00015	0.293232	0.058372	NA
vantEnt2009_children_I00016	-0.022037	0.055571	NA
vantEnt2009_children_I00017	0.298774	0.058480	NA
vantEnt2009_children_I00018	0.318660	0.058882	NA
vantEnt2009_children_I00019	0.314231	0.058790	NA
vantEnt2009_children_I00020	-0.041748	0.055613	NA
vantEnt2009_children_I00021	0.315391	0.058814	NA
vantEnt2009_children_I00022	0.301794	0.058539	NA
vantEnt2009_children_I00023	0.293328	0.058374	NA
vantEnt2009_children_I00024	-0.039800	0.055607	NA
vantEnt2009_children_I00025	0.298775	0.058480	NA
vantEnt2009_children_I00026	0.298184	0.058468	NA
vantEnt2009_children_I00027	-0.029263	0.055584	NA
vantEnt2009_children_I00028	-0.047157	0.055628	NA
vantEnt2009_children_I00029	0.309885	0.058701	NA
vantEnt2009_children_I00030	-0.051768	0.055643	NA
vantEnt2009_children_I00031	0.312709	0.058759	NA
vantEnt2009_children_I00032	-0.043566	0.055618	NA
vantEnt2009_children_I00033	-0.040819	0.055610	NA
vantEnt2009_children_I00034	0.319874	0.058907	NA
vantEnt2009_children_I00035	-0.041196	0.055611	NA
vantEnt2009_children_I00036	0.277573	0.058079	NA
vantEnt2009_children_I00037	-0.044253	0.055620	NA
vantEnt2009_children_I00038	0.282193	0.058164	NA
vantEnt2009_children_I00039	-0.052253	0.055645	NA
vantEnt2009_children_I00040	-0.031780	0.055589	NA
vantEnt2009_children_I00041	-0.013095	0.055561	NA
vantEnt2009_children_I00042	-0.069406	0.055713	NA
vantEnt2009_children_I00043	-0.044102	0.055619	NA
vantEnt2009_children_I00044	0.283983	0.058197	NA
vantEnt2009_children_I00045	-0.049399	0.055635	NA
vantEnt2009_children_I00046	-0.049146	0.055635	NA
vantEnt2009_children_I00047	0.278483	0.058096	NA
vantEnt2009_children_I00048	0.314854	0.058803	NA
vantEnt2009_children_I00049	0.318744	0.058884	NA
Cao2006_children_I00000	0.332246	0.076327	NA
Cao2006_children_I00001	0.302686	0.075494	NA
